proposal_id,building_uuid,label,heuristic_label,cluster
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-15,49762ea7-8131-4141-ad52-e8012b46f630,rejected,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-16,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-18,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-19,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-21,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-22,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-24,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-25,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-26,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-27,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
49762ea7-8131-4141-ad52-e8012b46f630::v3-merged-roof-segment::segment-10:gap-cross_story-0-3:piece-0:seg-29,49762ea7-8131-4141-ad52-e8012b46f630,accepted,accepted,8
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-0,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-1,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-3,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-4,4fe068d2-f39e-47ed-8c15-35b6396862bf,accepted,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-7,4fe068d2-f39e-47ed-8c15-35b6396862bf,accepted,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-8,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,19
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-11,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-12,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-13,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,16
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-15,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-18,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,19
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-1,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-2,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,16
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-3,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,16
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-5,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-8,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,19
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-10,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-11,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,16
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-13,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,16
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-14,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-17,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,6
4fe068d2-f39e-47ed-8c15-35b6396862bf::v3-merged-roof-segment::segment-1:gap-cross_story-0-3:piece-0:seg-18,4fe068d2-f39e-47ed-8c15-35b6396862bf,rejected,not_evaluated,19
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-0,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-1,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-2,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-9,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-11,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-12,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-16,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-0:gap-cross_story-1-3:piece-0:seg-17,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-1,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-2,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-6,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-7,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,rejected,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-10,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-11,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-12,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6::v3-merged-roof-segment::segment-1:gap-cross_story-1-3:piece-0:seg-19,513a4b03-cfb1-4221-99ff-d9b7d1e1d3f6,accepted,accepted,11
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-38,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-40,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-51,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-53,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-64#0,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-64#1,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-78,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,19
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-55,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-54,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-56,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-57,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-53,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-66,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-53,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-53#0,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-53#1,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-52#0,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,19
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-52#1,517846b1-d1f1-4faa-8407-e80dcdbcc003,accepted,not_evaluated,19
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-12,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-14,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-1,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-25,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-0,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-1,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-2,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-3,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-4,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-5,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-10,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-12,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-13,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-14,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-25,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-26,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-0:gap-cross_story-1-7:piece-0:seg-27,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-0,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-1,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-12,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-14,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-25,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-25,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-64,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-80,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-81,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-82,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-83,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-1:gap-cross_story-1-7:piece-0:seg-90,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-27,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-53,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-57,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-56,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-54,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-52,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-55,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-62,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-77,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-66,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-66,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-2:gap-cross_story-1-7:piece-0:seg-90,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,15
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-77,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-90,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,6
517846b1-d1f1-4faa-8407-e80dcdbcc003::v3-merged-roof-segment::segment-3:gap-cross_story-1-7:piece-0:seg-79,517846b1-d1f1-4faa-8407-e80dcdbcc003,rejected,not_evaluated,19
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-7,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-15,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-16,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-18,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-24,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-25,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-27,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-28,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-29,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-32,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-33,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-34,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-0:gap-cross_story-0-3:piece-0:seg-35,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-0,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-1,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-2,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-5,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-6,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-7,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-8,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
52f91e67-3891-4729-8bf3-be2c0a6a0d04::v3-merged-roof-segment::segment-2:gap-cross_story-0-3:piece-0:seg-9,52f91e67-3891-4729-8bf3-be2c0a6a0d04,rejected,rejected,13
